"","film_id","year","length","budget","votes","genre","rating","Rating_above_7"
"2264",20129,1999,92,10.4,14,"Drama",4,"No"
"2265",42599,1968,100,9.6,83,"Action",3.9,"No"
"2266",42100,1975,88,13.5,361,"Action",4.2,"No"
"2267",53481,1991,106,13.7,1834,"Drama",4.2,"No"
"2268",54622,2002,90,9,23,"Action",3.5,"No"
"2269",528,1956,75,8.8,84,"Action",5.9,"No"
"2270",56003,1948,77,5,23,"Comedy",2.5,"No"
"2271",44155,1996,87,11.8,265,"Action",3.2,"No"
"2272",48314,1933,83,7.3,5,"Drama",3.7,"No"
"2273",47433,1962,7,10.9,18,"Animation",8.3,"Yes"
"2274",51532,2002,95,12.8,17,"Drama",2.4,"No"
"2275",48915,1956,80,13.3,31,"Action",3.6,"No"
"2276",46104,1977,114,12.9,31,"Action",3.1,"No"
"2277",34958,1944,62,9.4,183,"Action",4.1,"No"
"2278",19280,1994,105,5.3,433,"Drama",4.1,"No"
"2279",36998,1948,7,10.4,21,"Animation",7.7,"Yes"
"2280",3259,1910,16,11.3,5,"Drama",7.3,"Yes"
"2281",22813,1932,60,13.9,7,"Action",4.6,"No"
"2282",27861,1899,3,16.6,23,"Drama",8.4,"Yes"
"2283",43959,1994,115,12.8,1195,"Drama",4.2,"No"
"2284",2011,1958,90,11.1,251,"Drama",3,"No"
"2285",45705,2003,45,10.7,17,"Romance",4.1,"No"
"2286",9611,1961,81,6.5,21,"Comedy",5.2,"No"
"2287",26460,1997,89,9.7,19,"Action",3.6,"No"
"2288",50032,1982,85,12.2,159,"Action",6,"No"
"2289",45055,2000,20,7.8,8,"Drama",8.5,"Yes"
"2290",28708,1976,6,14.8,13,"Animation",8.2,"Yes"
"2291",18426,2003,92,7.4,106,"Drama",4.5,"No"
"2292",16812,1951,74,6.8,11,"Drama",3.2,"No"
"2293",3476,1954,86,11.9,59,"Comedy",8,"Yes"
"2294",29276,1935,53,10.2,67,"Action",3.5,"No"
"2295",11295,1996,99,11.8,116,"Comedy",3.6,"No"
"2296",6432,1989,90,15.9,24,"Action",8.1,"Yes"
"2297",8162,1976,120,17.8,159,"Action",8.4,"Yes"
"2298",2855,1980,116,12.4,1958,"Comedy",7.6,"Yes"
"2299",50856,1943,NA,12.5,174,"Action",4.8,"No"
"2300",22035,1974,25,13.7,42,"Animation",8,"Yes"
"2301",46341,1975,113,9.8,38,"Comedy",4.7,"No"
"2302",8338,1986,90,13.5,14,"Comedy",8.1,"Yes"
"2303",49400,1955,112,8.1,28,"Action",3.9,"No"
"2304",53533,1938,NA,12.4,8,"Drama",4,"No"
"2305",53703,1951,7,15.3,74,"Animation",7.7,"Yes"
"2306",10579,1998,50,12.4,18,"Documentary",8.5,"Yes"
"2307",57360,1976,83,7,54,"Action",5.6,"No"
"2308",3438,1968,76,12.4,8,"Action",5.2,"No"
"2309",12931,1999,28,10.4,20,"Comedy",8,"Yes"
"2310",48733,1977,NA,12.8,60,"Drama",4.9,"No"
"2311",17957,1980,97,8.2,160,"Comedy",1.5,"No"
"2312",16254,2000,72,9.9,37,"Action",4.2,"No"
"2313",7889,1995,100,11.5,24,"Action",3.9,"No"
"2314",25152,1995,99,13.4,77,"Drama",2.2,"No"
"2315",34255,1939,16,9.3,13,"Drama",7.7,"Yes"
"2316",24401,1983,87,11.6,191,"Comedy",8.3,"Yes"
"2317",35154,1985,160,11.3,16,"Action",3.8,"No"
"2318",30129,1954,6,12.4,26,"Animation",7.5,"Yes"
"2319",48008,1974,85,9.2,7,"Action",4.1,"No"
"2320",47010,1995,88,13.4,37,"Drama",3.3,"No"
"2321",20900,1935,65,19.6,41,"Comedy",2.8,"No"
"2322",8233,1949,85,9.8,18,"Action",4.3,"No"
"2323",12583,1999,7,10.1,11,"Comedy",7.9,"Yes"
"2324",36273,1969,88,10.9,14,"Drama",3.6,"No"
"2325",49482,2004,93,15.1,27,"Drama",3.2,"No"
"2326",38976,1999,105,12.1,57,"Action",4.9,"No"
"2327",20984,1995,NA,12,5,"Action",4.6,"No"
"2328",52162,1959,95,13.6,187,"Romance",4.5,"No"
"2329",30963,1979,94,9.5,1101,"Comedy",4.8,"No"
"2330",23138,1980,126,11.2,5,"Comedy",2.5,"No"
"2331",14550,1961,80,14.6,59,"Action",4,"No"
"2332",43307,1954,73,16.2,46,"Action",8.3,"Yes"
"2333",26248,1988,90,12.8,15,"Drama",4.6,"No"
"2334",39924,1991,112,12.2,33,"Romance",5.2,"No"
"2335",13824,2002,28,9.4,15,"Short",7.9,"Yes"
"2336",22058,2005,103,10.4,42,"Drama",3.8,"No"
"2337",9293,1969,93,8.8,143,"Action",4.5,"No"
"2338",24244,2002,161,11.6,55,"Action",3.7,"No"
"2339",56819,1947,71,10.3,6,"Drama",4.2,"No"
"2340",44577,1999,30,13,6,"Short",7.9,"Yes"
"2341",24253,1965,80,11.5,98,"Action",3.9,"No"
"2342",36641,1998,110,10.7,18,"Action",3.7,"No"
"2343",56674,1950,82,15,51,"Comedy",8,"Yes"
"2344",26754,1998,30,12,47,"Short",7.5,"Yes"
"2345",34291,1968,89,6.1,14,"Action",3.5,"No"
"2346",22724,1943,64,11.9,45,"Comedy",8,"Yes"
"2347",26261,1975,130,15.8,46978,"Action",3.3,"No"
"2348",48903,2002,116,15.7,11785,"Action",3.9,"No"
"2349",32515,1972,28,14.1,7,"Comedy",7.9,"Yes"
"2350",24746,1994,91,11.3,6,"Drama",6.8,"No"
"2351",45149,2001,17,14.5,42,"Short",8.4,"Yes"
"2352",49995,1995,94,16.1,39,"Action",7.8,"Yes"
"2353",41533,1984,96,13.9,909,"Comedy",8.2,"Yes"
"2354",1893,1939,64,12.3,20,"Drama",4.3,"No"
"2355",39123,1986,130,9.4,16,"Documentary",2.7,"No"
"2356",3012,1990,103,10.8,8608,"Comedy",8,"Yes"
"2357",27074,1930,109,13.4,94,"Action",5,"No"
"2358",19794,1964,NA,18,651,"Comedy",7.2,"Yes"
"2359",48766,1984,NA,14.1,6,"Comedy",7.8,"Yes"
"2360",40905,1992,57,10.7,24,"Documentary",8.1,"Yes"
"2361",55040,1971,NA,13.6,82,"Action",3.9,"No"
"2362",16573,2003,90,12.1,17,"Action",8.7,"Yes"
"2363",57914,2002,19,7,13,"Short",8.4,"Yes"
"2364",26568,2000,100,12.8,78,"Comedy",2.7,"No"
"2365",37214,2000,109,8.8,5825,"Comedy",3.5,"No"
"2366",14625,1981,84,13.8,101,"Action",5.7,"No"
"2367",25331,1995,90,10.5,7,"Action",5,"No"
"2368",47590,2000,90,17.3,691,"Drama",5.8,"No"
"2369",29988,1997,13,11.5,173,"Animation",5.2,"No"
"2370",51545,1995,92,10.4,567,"Comedy",7.6,"Yes"
"2371",46549,1995,95,13.7,54,"Action",4.3,"No"
"2372",9558,1960,132,10.7,101,"Comedy",8.5,"Yes"
"2373",5753,1993,18,9.5,5,"Short",8.2,"Yes"
"2374",22104,1951,78,15.2,49,"Drama",4.9,"No"
"2375",18972,1988,91,12.6,66,"Action",3.5,"No"
"2376",31623,1999,90,7.4,17,"Drama",4.6,"No"
"2377",9847,1945,78,3.4,38,"Action",3.7,"No"
"2378",18629,1995,53,15,1302,"Comedy",8.2,"Yes"
"2379",53037,1978,90,11.2,6,"Drama",4,"No"
"2380",10058,2004,84,17.5,210,"Comedy",8.1,"Yes"
"2381",23320,1985,76,18.5,34,"Action",7.8,"Yes"
"2382",37708,1976,107,14.1,7895,"Drama",2.8,"No"
"2383",52612,1933,62,14.9,13,"Action",3.3,"No"
"2384",56802,1993,96,14.6,39,"Drama",3.3,"No"
"2385",44361,1953,90,6.2,14,"Drama",5.1,"No"
"2386",22595,1957,69,10.1,7,"Drama",4.1,"No"
"2387",55122,1932,77,11.4,12,"Comedy",8.3,"Yes"
"2388",2315,1983,90,12.6,24,"Action",5.2,"No"
"2389",54735,2005,140,12.8,69,"Drama",3.3,"No"
"2390",7910,1936,120,17.8,6,"Drama",4.2,"No"
"2391",49909,1960,133,10.1,397,"Drama",3.1,"No"
"2392",24230,2002,75,12.9,433,"Drama",2.3,"No"
"2393",39296,1925,78,11.2,16,"Comedy",8.3,"Yes"
"2394",4704,2003,20,4,7,"Comedy",7.6,"Yes"
"2395",17934,1984,101,10.2,2839,"Action",4.5,"No"
"2396",31007,1997,109,18.6,135,"Drama",5.5,"No"
"2397",50044,1970,113,11,88,"Comedy",3.1,"No"
"2398",1584,2002,91,11.7,8,"Documentary",7.8,"Yes"
"2399",58280,1987,3,13.1,111,"Animation",7.4,"Yes"
"2400",9539,1991,96,11.2,15,"Drama",3.5,"No"
"2401",20165,1984,93,13.3,70,"Comedy",8.3,"Yes"
"2402",28780,1932,80,13.6,6,"Comedy",8.2,"Yes"
"2403",29795,2001,15,12.2,39,"Short",8,"Yes"
"2404",57722,1969,NA,12.3,62,"Drama",5.2,"No"
"2405",31711,1968,8,13.2,10,"Animation",7.7,"Yes"
"2406",19018,1925,76,16.1,321,"Comedy",8.1,"Yes"
"2407",13381,2000,9,9.9,28,"Drama",7.6,"Yes"
"2408",16311,1989,87,11.2,20,"Action",5.6,"No"
"2409",12697,1977,100,8.5,8,"Action",4,"No"
"2410",7804,2003,130,13.4,133,"Documentary",8.1,"Yes"
"2411",5224,1956,104,10.8,69,"Action",4.3,"No"
"2412",21942,1964,12,12.5,9,"Animation",8.5,"Yes"
"2413",31699,1941,20,8.2,7,"Documentary",7.6,"Yes"
"2414",31233,1996,82,11,17,"Drama",3.2,"No"
"2415",3584,1995,61,11.9,38,"Comedy",7.8,"Yes"
"2416",53930,1999,90,12.8,569,"Action",3,"No"
"2417",58332,1991,128,9.3,21,"Action",4.2,"No"
"2418",39697,1985,102,9.7,31,"Drama",4,"No"
"2419",38437,1933,68,10.8,6,"Comedy",8.2,"Yes"
"2420",29761,1999,122,15.2,2011,"Comedy",5,"No"
"2421",18632,1986,84,17.4,7,"Action",8,"Yes"
"2422",29011,1931,76,16.5,59,"Drama",5.2,"No"
"2423",19056,1995,103,14.4,170,"Drama",4.2,"No"
"2424",56382,1997,90,13.3,21,"Comedy",4.2,"No"
"2425",41620,1935,20,14.9,7,"Comedy",8.5,"Yes"
"2426",28940,1952,88,10,70,"Drama",4.1,"No"
"2427",2222,2000,81,9.5,11,"Documentary",8.6,"Yes"
"2428",10300,2002,22,15.8,5,"Comedy",8.2,"Yes"
"2429",748,2004,87,15.7,24,"Drama",3.4,"No"
"2430",5026,1950,70,10.5,6,"Action",4.3,"No"
"2431",50338,1938,9,10.8,7,"Short",8.8,"Yes"
"2432",26885,1986,102,15,32,"Action",2.6,"No"
"2433",56475,1924,30,6.4,27,"Comedy",7.6,"Yes"
"2434",10809,1985,75,14.1,10797,"Action",7.9,"Yes"
"2435",56886,2003,NA,9.5,18,"Animation",8,"Yes"
"2436",33463,1933,20,11.1,106,"Comedy",7.7,"Yes"
"2437",35662,1977,90,11.8,5,"Comedy",3.9,"No"
"2438",29573,1995,17,13.1,5,"Short",8.7,"Yes"
"2439",5738,1985,NA,14.8,33,"Comedy",7.4,"Yes"
"2440",10656,1998,103,11,12,"Action",4.3,"No"
"2441",23439,1997,53,10.6,43,"Documentary",8.2,"Yes"
"2442",193,1998,88,11.6,118,"Comedy",5.1,"No"
"2443",21296,2003,87,14,124,"Drama",4.3,"No"
"2444",50677,1942,118,14,744,"Comedy",2.2,"No"
"2445",29470,1996,95,10.8,20,"Action",5.1,"No"
"2446",30344,2001,NA,8.3,6,"Action",4.6,"No"
"2447",8446,1937,6,10.9,9,"Animation",7.8,"Yes"
"2448",14405,1950,84,17.5,22,"Comedy",8.5,"Yes"
"2449",30648,1932,80,11.6,14,"Drama",3.7,"No"
"2450",52277,1935,68,18.2,20,"Drama",3.9,"No"
"2451",12126,1931,80,10.2,10,"Comedy",2.4,"No"
"2452",20179,1974,90,13.7,24,"Comedy",3.8,"No"
"2453",32155,1977,93,9,14,"Drama",3.7,"No"
"2454",29875,1945,72,6,32,"Comedy",2.9,"No"
"2455",33585,1980,110,15.7,25,"Action",2.8,"No"
"2456",44598,1978,119,8.8,1188,"Comedy",4.9,"No"
"2457",47234,1992,57,13.9,6,"Action",4,"No"
"2458",12154,1942,7,9.9,25,"Animation",7.6,"Yes"
"2459",41172,1956,79,15.7,17,"Drama",4.4,"No"
"2460",53241,1974,170,12.9,258,"Action",4.2,"No"
"2461",49621,1980,92,9,7,"Comedy",4.1,"No"
"2462",45799,1965,90,14.7,21,"Comedy",7.7,"Yes"
"2463",58141,1937,86,12.5,364,"Drama",3.8,"No"
"2464",50428,1961,95,12.4,11,"Drama",4.7,"No"
"2465",35458,2004,NA,12,20,"Drama",2.7,"No"
"2466",504,1999,11,13,30,"Comedy",8,"Yes"
"2467",51727,1936,77,12.4,8,"Action",4.9,"No"
"2468",26153,1960,64,13.8,6,"Drama",3.5,"No"
"2469",27480,1937,NA,10.4,6,"Action",3.7,"No"
"2470",57927,1977,151,13.4,23,"Action",5.2,"No"
"2471",17549,2003,80,10.8,24,"Comedy",7.6,"Yes"
"2472",15688,1965,90,12.9,10,"Documentary",7.5,"Yes"
"2473",40171,1996,94,11.1,16,"Drama",4,"No"
"2474",4885,2004,80,6.4,8789,"Drama",4.9,"No"
"2475",23895,2001,93,15,369,"Comedy",8.3,"Yes"
"2476",18295,1914,63,12.5,35,"Comedy",7.2,"Yes"
"2477",44482,1941,66,15.2,38,"Drama",4.1,"No"
"2478",47221,2000,86,11.7,239,"Drama",3.6,"No"
"2479",52533,2002,127,10.3,21,"Drama",4.8,"No"
"2480",26348,1995,100,13.3,37,"Drama",4,"No"
"2481",49422,1953,83,13.6,64,"Action",4.3,"No"
"2482",38502,1999,90,12.8,2919,"Comedy",7.7,"Yes"
"2483",56884,1996,11,10.4,17,"Short",7.8,"Yes"
"2484",29957,1981,120,6.5,409,"Drama",4.1,"No"
"2485",57218,1958,127,15.1,45,"Documentary",8.1,"Yes"
"2486",42696,1997,93,9.7,22,"Comedy",4.2,"No"
"2487",56653,1933,85,18.2,69,"Comedy",7.3,"Yes"
"2488",49255,1970,90,13,17,"Drama",3.2,"No"
"2489",46380,1983,67,15.1,16,"Animation",4.2,"No"
"2490",1241,1985,90,6.1,10,"Action",4,"No"
"2491",46448,1968,96,11.6,25,"Action",4.7,"No"
"2492",12497,1961,85,10.4,10,"Drama",3.3,"No"
"2493",30691,1955,89,9.1,36,"Action",3.7,"No"
"2494",27013,1954,68,15.4,19,"Action",7.5,"Yes"
"2495",10398,2004,90,12.8,23,"Drama",3.7,"No"
"2496",34913,2002,149,12.5,133,"Drama",5.1,"No"
"2497",21363,1962,86,13.5,162,"Action",4,"No"
"2498",22153,1976,103,10,298,"Documentary",7.9,"Yes"
"2499",20292,1951,76,12.2,6,"Drama",3.5,"No"
"2500",27767,1986,91,9.1,117,"Comedy",4.5,"No"
"2501",53803,2000,94,12.4,24,"Action",2.6,"No"
"2502",46287,1967,83,13.9,74,"Action",6,"No"
"2503",38619,2003,NA,16.4,7,"Drama",7.8,"Yes"
"2504",43447,1983,98,11.9,8622,"Comedy",8.3,"Yes"
"2505",41224,2004,77,10.5,1466,"Drama",4.4,"No"
"2506",15974,1947,10,13.7,7,"Animation",7.4,"Yes"
"2507",12401,1936,75,5.3,20,"Action",4.1,"No"
"2508",27436,1996,107,11.1,11,"Action",3.8,"No"
"2509",39624,2003,100,6.2,11,"Documentary",2.9,"No"
"2510",30474,1988,97,12.5,38,"Action",4.7,"No"
"2511",46516,1965,6,15.2,7,"Animation",8.1,"Yes"
"2512",47346,1987,87,7.8,19,"Drama",2.8,"No"
"2513",45516,1961,112,13.5,25,"Action",2.5,"No"
"2514",53026,2002,90,7.4,8,"Comedy",4.6,"No"
"2515",3912,2002,10,10,21,"Short",7.7,"Yes"
"2516",43552,1940,85,12.5,432,"Comedy",7.7,"Yes"
"2517",39661,1996,109,8.9,141,"Comedy",3.5,"No"
"2518",21645,1977,86,10.3,17,"Action",4.7,"No"
"2519",47521,1979,82,10.4,6,"Action",2.1,"No"
"2520",46703,1952,95,11.2,21,"Comedy",7.3,"Yes"
"2521",32486,1937,68,11.5,9,"Comedy",7.7,"Yes"
"2522",48399,1939,15,9.9,7,"Documentary",7.5,"Yes"
"2523",33834,1970,14,14,7,"Short",7.9,"Yes"
"2524",28973,1998,86,13,967,"Action",3.5,"No"
"2525",13478,1990,105,10,843,"Drama",4.2,"No"
"2526",7299,1998,100,10.8,393,"Drama",4,"No"
"2527",227,1985,99,13.5,28,"Drama",3.4,"No"
"2528",26482,1953,86,10.8,226,"Drama",5,"No"
"2529",40814,1990,78,17.3,66,"Comedy",4,"No"
"2530",18251,2001,80,14.6,24,"Comedy",8.3,"Yes"
"2531",52387,1995,110,10.3,7737,"Comedy",4.4,"No"
"2532",58082,1944,16,12.3,46,"Comedy",7.9,"Yes"
"2533",37882,1991,105,10.9,702,"Action",5,"No"
"2534",24773,1976,122,11.5,30,"Drama",3.4,"No"
"2535",13000,1975,79,15.4,2909,"Action",8.4,"Yes"
"2536",1724,1940,8,5,17,"Short",8.6,"Yes"
"2537",43886,1941,8,9.8,9,"Animation",8.8,"Yes"
"2538",23222,1995,95,10.2,193,"Drama",3.1,"No"
"2539",3511,1972,120,16.6,43,"Action",8.5,"Yes"
"2540",17572,2002,83,11.8,219,"Comedy",8.3,"Yes"
"2541",24117,2004,84,10.3,10,"Comedy",8.8,"Yes"
"2542",41433,1968,100,17,31,"Comedy",8,"Yes"
"2543",44040,2001,86,10.4,487,"Action",4.7,"No"
"2544",39443,2000,4,12.7,12,"Comedy",8.8,"Yes"
"2545",57277,1952,98,11.9,122,"Drama",3.2,"No"
"2546",48344,1974,85,16,76,"Action",7.9,"Yes"
"2547",13150,1954,132,14.3,98,"Comedy",4.1,"No"
"2548",38904,1995,NA,11.2,17,"Drama",3.4,"No"
"2549",30227,1917,62,11.7,17,"Drama",4.2,"No"
"2550",40093,1970,95,15.5,5,"Action",2.5,"No"
"2551",7871,1993,94,14.7,5,"Action",4.5,"No"
"2552",34439,1993,82,13.5,8,"Action",3.9,"No"
"2553",15279,2002,96,9.5,126,"Comedy",3.8,"No"
"2554",27246,2002,82,12.4,28,"Drama",3,"No"
"2555",14800,1997,90,9.5,90,"Romance",5,"No"
"2556",56639,2002,62,15.6,63,"Documentary",7.6,"Yes"
"2557",47127,2004,39,9.2,20,"Documentary",7.3,"Yes"
"2558",26563,1943,75,9.4,74,"Comedy",5.4,"No"
"2559",47656,1950,17,8.1,40,"Comedy",8.5,"Yes"
"2560",52886,2004,94,6.5,10,"Comedy",2.9,"No"
"2561",42626,2000,104,13.5,17,"Drama",4.2,"No"
"2562",928,1943,126,9.3,362,"Drama",5.3,"No"
"2563",1616,1935,72,12.1,67,"Comedy",7.5,"Yes"
"2564",29646,1985,NA,13.2,252,"Comedy",4.9,"No"
"2565",4129,2003,14,10.7,11,"Short",8.2,"Yes"
"2566",15465,1989,102,15.1,182,"Romance",5.3,"No"
"2567",44955,1973,NA,12.1,24,"Action",4.4,"No"
"2568",31444,1971,50,11.4,11,"Action",3.1,"No"
"2569",48335,1964,141,15.4,583,"Drama",6.2,"No"
"2570",35635,1995,178,12,9,"Action",4.6,"No"
"2571",33870,1981,88,11.9,13,"Action",4.2,"No"
"2572",8001,1931,7,11.4,45,"Animation",8.3,"Yes"
"2573",20414,1950,107,10,234,"Drama",3.3,"No"
"2574",8718,1962,8,10.8,19,"Animation",8,"Yes"
"2575",25153,2004,89,10.7,7,"Comedy",8.5,"Yes"
"2576",15170,2000,83,12.2,13330,"Comedy",8.6,"Yes"
"2577",21353,1958,78,11.8,77,"Action",4,"No"
"2578",34873,1984,90,11.9,15,"Drama",4.1,"No"
"2579",31700,1953,103,13.9,12,"Romance",6.1,"No"
"2580",17530,1996,110,10.7,100,"Action",3.8,"No"
"2581",55872,1962,83,6.8,5,"Comedy",3.5,"No"
"2582",35237,1977,24,11.2,7,"Short",7.8,"Yes"
"2583",34087,1995,100,15.8,11,"Action",6.1,"No"
"2584",34157,1973,100,12.9,35,"Action",4.2,"No"
"2585",49735,1997,110,14.5,6,"Action",4.8,"No"
"2586",15950,1952,95,8.1,11,"Comedy",4.3,"No"
"2587",50143,2002,21,11.9,12,"Action",8.1,"Yes"
"2588",47952,1969,90,12.6,26,"Comedy",8.1,"Yes"
"2589",53684,1942,90,15.2,26,"Comedy",7.8,"Yes"
"2590",17293,2001,92,11.7,16,"Action",3.2,"No"
"2591",26825,2002,79,11.7,184,"Documentary",7.7,"Yes"
"2592",21920,1962,95,12.2,15,"Action",4.9,"No"
"2593",56529,2001,95,16.7,825,"Action",7.6,"Yes"
"2594",33421,1996,73,10.6,2018,"Documentary",8.3,"Yes"
"2595",12341,1996,92,11.5,149,"Action",3,"No"
"2596",58448,2001,30,14.3,10,"Short",8.1,"Yes"
"2597",35251,1994,90,14.4,1724,"Comedy",4.8,"No"
"2598",48367,1997,89,7.9,43,"Action",5.2,"No"
"2599",57930,2001,99,10.1,35,"Comedy",4.3,"No"
"2600",477,2001,92,16.9,14,"Comedy",8.3,"Yes"
"2601",57720,1995,NA,4.3,15,"Comedy",5.1,"No"
"2602",41541,1973,42,8,11,"Short",7.8,"Yes"
"2603",45762,1958,100,13.5,718,"Drama",2.9,"No"
"2604",25102,1996,5,13.3,9,"Short",8,"Yes"
"2605",12938,1983,99,9.2,809,"Comedy",4,"No"
"2606",33283,2001,94,12.8,15,"Action",2.7,"No"
"2607",31861,1937,95,11.7,38,"Drama",4.1,"No"
"2608",662,1975,133,9.1,35,"Drama",3.4,"No"
"2609",18285,1995,25,10.1,6,"Short",8.5,"Yes"
"2610",21891,1974,74,17.7,5,"Action",7.9,"Yes"
"2611",13214,1985,96,11.7,28,"Comedy",4.7,"No"
"2612",50055,1994,118,12,16,"Drama",3.7,"No"
"2613",35880,2003,81,12.2,54,"Action",7.8,"Yes"
"2614",7548,1933,68,12.8,8,"Drama",4.3,"No"
"2615",29695,1997,100,8.8,22,"Action",3.5,"No"
"2616",15556,1940,107,12.2,193,"Drama",2.6,"No"
"2617",36509,1969,128,6.8,10,"Drama",3.9,"No"
"2618",42350,1998,100,12.6,487,"Drama",4.1,"No"
"2619",57840,2003,87,13,22,"Action",4.2,"No"
"2620",7958,1971,109,13.3,6,"Drama",3,"No"
"2621",33569,1945,111,13.6,2348,"Drama",4.5,"No"
"2622",33263,1963,88,10.1,5,"Action",4.4,"No"
"2623",26430,1961,78,10.6,6,"Action",4.2,"No"
"2624",58203,1932,76,10.9,39,"Drama",3,"No"
"2625",32053,1934,76,16.9,205,"Documentary",7.7,"Yes"
"2626",57314,1943,82,12,16,"Action",4.4,"No"
"2627",38099,1993,95,10.7,12,"Action",4.1,"No"
"2628",36198,1984,89,13.6,7,"Action",4.7,"No"
"2629",32627,1998,89,9.9,32,"Documentary",7.5,"Yes"
"2630",57524,1952,90,10.9,11,"Action",4.1,"No"
"2631",42405,1960,84,14.3,22,"Drama",2.5,"No"
"2632",54670,1945,77,10.3,14,"Action",4.2,"No"
"2633",23593,1977,120,11.5,643,"Comedy",4.5,"No"
"2634",30976,1927,78,11.2,20,"Drama",2.9,"No"
"2635",20053,1956,77,8.3,10,"Action",4,"No"
"2636",11453,2004,84,15.5,23,"Comedy",3.9,"No"
"2637",11286,1996,103,14.7,536,"Comedy",8,"Yes"
"2638",4642,1985,99,10.6,8,"Action",4,"No"
"2639",23231,1980,4,4.5,9,"Animation",3.5,"No"
"2640",27521,1975,109,10.2,292,"Drama",5.8,"No"
"2641",32407,1944,90,16.9,25,"Action",3.4,"No"
"2642",31505,1967,100,8.1,11,"Comedy",3.8,"No"
"2643",6484,2002,104,12,4791,"Drama",3.8,"No"
"2644",57633,1953,7,18.6,39,"Animation",7.8,"Yes"
"2645",9189,1984,95,16.8,28,"Comedy",8.6,"Yes"
"2646",1706,2001,100,9.9,30,"Comedy",5.7,"No"
"2647",35670,1928,32,8.5,8,"Drama",7.8,"Yes"
"2648",52605,1946,105,7,230,"Drama",5.1,"No"
"2649",58235,1964,109,8.9,20,"Drama",3.9,"No"
"2650",52813,1998,88,11.5,19,"Comedy",7.5,"Yes"
"2651",10050,2000,120,16.1,507,"Drama",3.2,"No"
"2652",53373,1999,56,17.9,9,"Documentary",7.5,"Yes"
"2653",1367,1992,87,11,180,"Documentary",8.4,"Yes"
"2654",10473,2003,80,13.1,27,"Comedy",7.7,"Yes"
"2655",12041,1941,60,13.9,14,"Action",4.1,"No"
"2656",30652,1966,105,11.5,257,"Comedy",7.4,"Yes"
"2657",13945,1996,94,19.6,28,"Action",8.6,"Yes"
"2658",33657,2003,80,10.6,5,"Drama",3.4,"No"
"2659",4743,1990,78,11.5,6,"Action",6.3,"No"
"2660",46474,1995,143,8.7,96,"Comedy",4.3,"No"
"2661",3189,1962,120,15.8,47,"Action",2.6,"No"
"2662",37106,2000,96,13.2,13,"Romance",5.3,"No"
"2663",44752,1955,91,13.5,39,"Action",4,"No"
"2664",875,1968,65,5.5,24,"Drama",3.7,"No"
"2665",51591,1939,70,9.9,7,"Drama",4.4,"No"
"2666",50767,1984,110,13.5,688,"Action",8.1,"Yes"
"2667",11273,2004,90,15.1,5,"Drama",4.3,"No"
"2668",15489,1993,91,11.1,10,"Action",1.9,"No"
"2669",41401,1998,90,7.6,17,"Action",3.3,"No"
"2670",2316,1993,90,14.1,41,"Comedy",7.8,"Yes"
"2671",53189,2003,101,8.9,10,"Drama",2.8,"No"
"2672",39269,1973,88,14,10,"Drama",3.8,"No"
"2673",21531,1977,81,13.6,50,"Animation",3.7,"No"
"2674",42286,1987,NA,9.8,19991,"Comedy",3.4,"No"
"2675",39955,1968,80,7.4,8,"Action",3,"No"
"2676",11251,1945,56,5.4,6,"Action",3.1,"No"
"2677",39867,1933,20,8.6,119,"Comedy",7.6,"Yes"
"2678",7181,1986,90,12.9,308,"Drama",3.8,"No"
"2679",24394,1984,90,11.9,21,"Comedy",8.3,"Yes"
"2680",50020,1983,88,12.3,205,"Comedy",8.2,"Yes"
"2681",16616,1933,67,9.3,136,"Comedy",5.6,"No"
"2682",41330,1975,83,12.8,37,"Action",4.9,"No"
"2683",2077,1958,73,10.2,62,"Action",3.5,"No"
"2684",36785,1913,NA,9.6,18,"Comedy",6.7,"No"
"2685",38795,1973,125,16.4,22,"Comedy",7.9,"Yes"
"2686",222,2000,82,9.5,59,"Drama",2.3,"No"
"2687",36736,1952,85,13.2,7,"Action",3.2,"No"
"2688",4796,1933,87,14.3,36,"Drama",3.7,"No"
"2689",55612,1997,84,13.6,159,"Drama",3.9,"No"
"2690",23613,2000,110,10.7,243,"Comedy",8.2,"Yes"
"2691",32198,1971,85,8,19,"Action",3.1,"No"
"2692",39704,1951,16,15.2,34,"Comedy",8.2,"Yes"
"2693",52346,1943,85,6.7,102,"Drama",4.3,"No"
"2694",16912,1979,82,12.7,89,"Action",5.4,"No"
"2695",12074,2002,77,11.7,16,"Action",4.2,"No"
"2696",56278,1940,80,14.6,19,"Drama",3.8,"No"
"2697",27413,1998,85,11,93,"Drama",4.7,"No"
"2698",50511,1988,105,10.7,8,"Action",3.8,"No"
"2699",252,2000,97,16,44,"Action",8.6,"Yes"
"2700",40302,1988,98,8.5,188,"Comedy",3.9,"No"
"2701",36616,1979,78,11.4,13,"Action",7.8,"Yes"
"2702",10746,1997,100,15.8,29,"Comedy",8.1,"Yes"
"2703",22446,1974,112,13.8,415,"Documentary",8.5,"Yes"
"2704",32025,1963,96,16.3,46,"Comedy",7.3,"Yes"
"2705",39773,2003,95,12.2,184,"Drama",2.8,"No"
"2706",48776,1924,80,13,8,"Action",0.8,"No"
"2707",1892,1985,96,9.3,44,"Comedy",3.6,"No"
"2708",44849,1982,85,12.8,8,"Action",4.2,"No"
"2709",11386,1940,67,12.1,5,"Drama",3.3,"No"
